1945 OKLAHOMA_STATE      62 UTAH                37
1945 NYU                 70 OHIO_STATE          65
1945 OKLAHOMA_STATE      68 ARKANSAS            41
1945 OKLAHOMA_STATE      49 NYU                 45
1946 OHIO_STATE          46 HARVARD             38
1946 NORTH_CAROLINA      57 NYU                 49
1946 OKLAHOMA_STATE      44 BAYLOR              29
1946 CALIFORNIA          50 COLORADO            44
1946 NORTH_CAROLINA      60 OHIO_STATE          57
1946 OKLAHOMA_STATE      52 CALIFORNIA          35
1946 OKLAHOMA_STATE      43 NORTH_CAROLINA      40
1947 HOLY_CROSS          55 NAVY                47
1947 CCNY                70 WISCONSIN           56
1947 TEXAS               42 WYOMING             40
1947 OKLAHOMA            56 OREGON_STATE        54
1947 HOLY_CROSS          60 CCNY                45
1947 OKLAHOMA            55 TEXAS               54
1947 HOLY_CROSS          58 OKLAHOMA            47
1948 KENTUCKY            76 COLUMBIA            53
1948 HOLY_CROSS          63 MICHIGAN            45
1948 KANSAS_STATE        58 WYOMING             48
1948 BAYLOR              64 WASHINGTON          62
1948 KENTUCKY            60 HOLY_CROSS          52
1948 BAYLOR              60 KANSAS_STATE        52
1948 KENTUCKY            58 BAYLOR              42
1949 ILLINOIS            71 YALE                67
1949 KENTUCKY            85 VILLANOVA           72
1949 OKLAHOMA_STATE      40 WYOMING             39
1949 OREGON_STATE        56 ARKANSAS            38
1949 KENTUCKY            76 ILLINOIS            47
1949 OKLAHOMA_STATE      55 OREGON_STATE        30
1949 KENTUCKY            46 OKLAHOMA_STATE      36
1950 CCNY                56 OHIO_STATE          55
1950 N._CAROLINA_STATE   87 HOLY_CROSS          74
1950 BAYLOR              56 BRIGHAM_YOUNG       55
1950 BRADLEY             73 UCLA                59
1950 CCNY                78 N._CAROLINA_STATE   73
1950 BRADLEY             68 BAYLOR              66
1950 CCNY                71 BRADLEY             68
1951 KANSAS_STATE        61 ARIZONA             59
1951 BRIGHAM_YOUNG       68 SAN_JOSE_STATE      61
1951 OKLAHOMA_STATE      50 MONTANA_STATE       46
1951 WASHINGTON          62 TEXAS_A&M           40
1951 ILLINOIS            79 COLUMBIA            71
1951 N._CAROLINA_STATE   67 VILLANOVA           62
1951 KENTUCKY            79 LOUISVILLE          68
1951 ST._JOHN'S          63 CONNECTICUT         52
1951 KANSAS_STATE        64 BRIGHAM_YOUNG       54
1951 OKLAHOMA_STATE      61 WASHINGTON          57
1951 ILLINOIS            84 N._CAROLINA_STATE   70
1951 KENTUCKY            59 ST._JOHN'S          43
1951 KANSAS_STATE        68 OKLAHOMA_STATE      44
1951 KENTUCKY            76 ILLINOIS            74
1951 KENTUCKY            68 KANSAS_STATE        58
1952 KENTUCKY            82 PENN_STATE          54
1952 ST._JOHN'S          60 N._CAROLINA_STATE   49
1952 ILLINOIS            80 DAYTON              61
1952 DUQUESNE            60 PRINCETON           49
1952 KANSAS              68 TCU                 64
1952 ST._LOUIS           62 NEW_MEXICO_STATE    53
1952 SANTA_CLARA         68 UCLA                59
1952 WYOMING             54 OKLAHOMA_CITY       48
1952 ST._JOHN'S          64 KENTUCKY            57
1952 ILLINOIS            74 DUQUESNE            68
1952 KANSAS              74 ST._LOUIS           55
1952 SANTA_CLARA         56 WYOMING             53
1952 ST._JOHN'S          61 ILLINOIS            59
1952 KANSAS              74 SANTA_CLARA         55
1952 KANSAS              80 ST._JOHN'S          63
1953 LEBANON_VALLEY      80 FORDHAM             67
1953 HOLY_CROSS          87 NAVY                74
1953 NOTRE_DAME          72 EASTERN_KENTUCKY    57
1953 DEPAUL              74 MIAMI(OHIO)         72
1953 SEATTLE             88 IDAHO_STATE         77
1953 SANTA_CLARA         81 HARDIN-SIMMONS      56
1953 LSU                 89 LEBANON_VALLEY      76
1953 HOLY_CROSS          79 WAKE_FOREST         71
1953 NOTRE_DAME          69 PENNSYLVANIA        57
1953 INDIANA             82 DEPAUL              80
1953 WASHINGTON          92 SEATTLE             70
1953 SANTA_CLARA         67 WYOMING             52
1953 OKLAHOMA_STATE      71 TCU                 54
1953 KANSAS              73 OKLAHOMA_CITY       65
1953 LSU                 81 HOLY_CROSS          73
1953 INDIANA             79 NOTRE_DAME          66
1953 WASHINGTON          74 SANTA_CLARA         62
1953 KANSAS              61 OKLAHOMA_STATE      55
1953 INDIANA             80 LSU                 67
1953 KANSAS              79 WASHINGTON          53
1953 INDIANA             69 KANSAS              68
1954 PENN_STATE          62 TOLEDO              50
1954 NOTRE_DAME          80 LOYOLA(N.O.)        70
1954 NAVY                85 CONNECTICUT         80
1954 N._CAROLINA_STATE   75 GEORGE_WASHINGTON   73
1954 LASALLE             76 FORDHAM             74
1954 BRADLEY             61 OKLAHOMA_CITY       55
1954 IDAHO_STATE         77 SEATTLE             75
1954 SANTA_CLARA         73 TEXAS_TECH          64
1954 PENN_STATE          78 LSU                 70
1954 NOTRE_DAME          65 INDIANA             64
1954 NAVY                69 CORNELL             67
1954 LASALLE             88 N._CAROLINA_STATE   81
1954 BRADLEY             76 COLORADO            64
1954 OKLAHOMA_STATE      51 RICE                45
1954 SOUTHERN_CALIFORNIA 73 IDAHO_STATE         59
1954 SANTA_CLARA         73 COLORADO_STATE      50
1954 PENN_STATE          71 NOTRE_DAME          63
1954 LASALLE             64 NAVY                48
1954 BRADLEY             71 OKLAHOMA_STATE      57
1954 SOUTHERN_CALIFORNIA 66 SANTA_CLARA         65
1954 LASALLE             69 PENN_STATE          54
1954 BRADLEY             74 SOUTHERN_CALIFORNIA 72
1954 LASALLE             92 BRADLEY             76
1955 MARQUETTE           90 MIAMI(OHIO)         79
1955 PENN_STATE          59 MEMPHIS_STATE       55
1955 LASALLE             95 WEST_VIRGINIA       61
1955 CANISIUS            73 WILLIAMS            60
1955 VILLANOVA           74 DUKE                73
1955 BRADLEY             69 OKLAHOMA_CITY       65
1955 SEATTLE             80 IDAHO_STATE         63
1955 SAN_FRANCISCO       89 WEST_TEXAS_STATE    66
1955 MARQUETTE           79 KENTUCKY            71
1955 IOWA                82 PENN_STATE          53
1955 LASALLE             73 PRINCETON           46
1955 CANISIUS            73 VILLANOVA           71
1955 BRADLEY             81 SMU                 79
1955 COLORADO            69 TULSA               59
1955 OREGON_STATE        83 SEATTLE             71
1955 SAN_FRANCISCO       78 UTAH                59
1955 IOWA                86 MARQUETTE           81
1955 LASALLE             99 CANISIUS            64
1955 COLORADO            93 BRADLEY             81
1955 SAN_FRANCISCO       57 OREGON_STATE        56
1955 LASALLE             76 IOWA                73
1955 SAN_FRANCISCO       62 COLORADO            50
1955 SAN_FRANCISCO       77 LASALLE             63
1956 CONNECTICUT         84 MANHATTAN           75
1956 TEMPLE              74 HOLY_CROSS          72
1956 DARTMOUTH           61 WEST_VIRGINIA       59
1956 CANISIUS            79 N._CAROLINA_STATE   78
1956 MOREHEAD_STATE     107 MARSHALL            92
1956 WAYNE_STATE         72 DEPAUL              63
1956 SMU                 68 TEXAS_TECH          67
1956 OKLAHOMA_CITY       97 MEMPHIS_STATE       81
1956 SEATTLE             68 IDAHO_STATE         66
1956 TEMPLE              65 CONNECTICUT         59
1956 CANISIUS            66 DARTMOUTH           58
1956 IOWA                97 MOREHEAD_STATE      83
1956 KENTUCKY            84 WAYNE_STATE         64
1956 SMU                 89 HOUSTON             74
1956 OKLAHOMA_CITY       97 KANSAS_STATE        93
1956 UTAH                81 SEATTLE             72
1956 SAN_FRANCISCO       72 UCLA                61
1956 TEMPLE              60 CANISIUS            58
1956 IOWA                89 KENTUCKY            77
1956 SMU                 84 OKLAHOMA_CITY       63
1956 SAN_FRANCISCO       92 UTAH                77
1956 IOWA                83 TEMPLE              76
1956 SAN_FRANCISCO       86 SMU                 68
1956 SAN_FRANCISCO       83 IOWA                71
1957 SYRACUSE            82 CONNECTICUT         76
1957 CANISIUS            64 WEST_VIRGINIA       56
1957 NORTH_CAROLINA      90 YALE                74
1957 PITTSBURGH          86 MOREHEAD_STATE      85
1957 NOTRE_DAME          89 MIAMI(OHIO)         77
1957 OKLAHOMA_CITY       76 LOYOLA(N.O.)        55
1957 IDAHO_STATE         68 HARDIN-SIMMONS      57
1957 SYRACUSE            75 LAFAYETTE           71
1957 NORTH_CAROLINA      87 CANISIUS            75
1957 KENTUCKY            98 PITTSBURGH          92
1957 MICHIGAN_STATE      85 NOTRE_DAME          83
1957 OKLAHOMA_CITY       75 ST._LOUIS           66
1957 KANSAS              73 SMU                 65
1957 CALIFORNIA          86 BRIGHAM_YOUNG       59
1957 SAN_FRANCISCO       66 IDAHO_STATE         51
1957 NORTH_CAROLINA      67 SYRACUSE            58
1957 MICHIGAN_STATE      80 KENTUCKY            68
1957 KANSAS              81 OKLAHOMA_CITY       61
1957 SAN_FRANCISCO       50 CALIFORNIA          46
1957 NORTH_CAROLINA      74 MICHIGAN_STATE      70
1957 KANSAS              80 SAN_FRANCISCO       56
1957 NORTH_CAROLINA      54 KANSAS              53
1958 MARYLAND            86 BOSTON_COLLEGE      63
1958 MANHATTAN           89 WEST_VIRGINIA       84
1958 DARTMOUTH           75 CONNECTICUT         64
1958 MIAMI(OHIO)         82 PITTSBURGH          77
1958 NOTRE_DAME          94 TENNESSEE_TECH      61
1958 OKLAHOMA_STATE      59 LOYOLA(N.O.)        42
1958 SEATTLE             88 WYOMING             51
1958 IDAHO_STATE         72 ARIZONA_STATE       68
1958 TEMPLE              71 MARYLAND            67
1958 DARTMOUTH           79 MANHATTAN           62
1958 KENTUCKY            94 MIAMI(OHIO)         70
1958 NOTRE_DAME          94 INDIANA             87
1958 OKLAHOMA_STATE      65 ARKANSAS            40
1958 KANSAS_STATE        83 CINCINNATI          80
1958 SEATTLE             69 SAN_FRANCISCO       67
1958 CALIFORNIA          54 IDAHO_STATE         43
1958 TEMPLE              69 DARTMOUTH           50
1958 KENTUCKY            89 NOTRE_DAME          56
1958 KANSAS_STATE        69 OKLAHOMA_STATE      57
1958 SEATTLE             66 CALIFORNIA          62
1958 KENTUCKY            61 TEMPLE              60
1958 SEATTLE             73 KANSAS_STATE        51
1958 KENTUCKY            84 SEATTLE             72
1959 WEST_VIRGINIA       82 DARTMOUTH           68
1959 BOSTON_UNIVERSITY   60 CONNECTICUT         58
1959 NAVY                76 NORTH_CAROLINA      63
1959 LOUISVILLE          77 EASTERN_KENTUCKY    63
1959 MARQUETTE           89 BOWLING_GREEN       71
1959 DEPAUL              57 PORTLAND            56
1959 IDAHO_STATE         62 NEW_MEXICO_STATE    61
1959 WEST_VIRGINIA       95 ST._JOSEPH'S        92
1959 BOSTON_UNIVERSITY   62 NAVY                55
1959 LOUISVILLE          76 KENTUCKY            61
1959 MICHIGAN_STATE      74 MARQUETTE           69
1959 KANSAS_STATE       102 DEPAUL              70
1959 CINCINNATI          77 TCU                 73
1959 ST._MARY'S          80 IDAHO_STATE         71
1959 CALIFORNIA          71 UTAH                53
1959 WEST_VIRGINIA       86 BOSTON_UNIVERSITY   82
1959 LOUISVILLE          88 MICHIGAN_STATE      81
1959 CINCINNATI          85 KANSAS_STATE        75
1959 CALIFORNIA          66 ST._MARY'S          46
1959 WEST_VIRGINIA       94 LOUISVILLE          79
1959 CALIFORNIA          64 CINCINNATI          58
1959 CALIFORNIA          71 WEST_VIRGINIA       70
1960 DUKE                84 PRINCETON           60
1960 WEST_VIRGINIA       94 NAVY                86
1960 NYU                 78 CONNECTICUT         59
1960 OHIO                74 NOTRE_DAME          66
1960 WESTERN_KENTUCKY   107 MIAMI(FLA)          84
1960 DEPAUL              69 AIR_FORCE           63
1960 CALIFORNIA          71 IDAHO_STATE         44
1960 OREGON              68 NEW_MEXICO_STATE    60
1960 UTAH                80 SOUTHERN_CALIFORNIA 73
1960 DUKE                58 ST._JOSEPH'S        56
1960 NYU                 82 WEST_VIRGINIA       81
1960 GEORGIA_TECH        57 OHIO                54
1960 OHIO_STATE          98 WESTERN_KENTUCKY    79
1960 CINCINNATI          99 DEPAUL              59
1960 KANSAS              90 TEXAS               81
1960 CALIFORNIA          69 SANTA_CLARA         49
1960 OREGON              65 UTAH                54
1960 NYU                 74 DUKE                59
1960 OHIO_STATE          86 GEORGIA_TECH        69
1960 CINCINNATI          82 KANSAS              71
1960 CALIFORNIA          70 OREGON              49
1960 OHIO_STATE          76 NYU                 54
1960 CALIFORNIA          77 CINCINNATI          69
1960 OHIO_STATE          75 CALIFORNIA          55
1961 PRINCETON           84 GEORGE_WASHINGTON   67
1961 ST._BONAVENTURE     86 RHODE_ISLAND        76
1961 WAKE_FOREST         97 ST._JOHN'S          74
1961 LOUISVILLE          76 OHIO                70
1961 MOREHEAD_STATE      71 XAVIER(OHIO)        66
1961 HOUSTON             77 MARQUETTE           61
1961 ARIZONA_STATE       72 SEATTLE             70
1961 SOUTHERN_CALIFORNIA 81 OREGON              79
1961 ST._JOSEPH'S        72 PRINCETON           67
1961 WAKE_FOREST         78 ST._BONAVENTURE     73
1961 OHIO_STATE          56 LOUISVILLE          55
1961 KENTUCKY            71 MOREHEAD_STATE      64
1961 KANSAS_STATE        75 HOUSTON             64
1961 CINCINNATI          78 TEXAS_TECH          55
1961 ARIZONA_STATE       86 SOUTHERN_CALIFORNIA 71
1961 UTAH                91 LOYOLA-MARYMOUNT    75
1961 ST._JOSEPH'S        96 WAKE_FOREST         86
1961 OHIO_STATE          87 KENTUCKY            74
1961 CINCINNATI          69 KANSAS_STATE        64
1961 UTAH                88 ARIZONA_STATE       80
1961 OHIO_STATE          95 ST._JOSEPH'S        69
1961 CINCINNATI          82 UTAH                67
1961 CINCINNATI          70 OHIO_STATE          65
1962 WAKE_FOREST         92 YALE                82
1962 NYU                 70 MASSACHUSETTS       50
1962 VILLANOVA           90 WEST_VIRGINIA       75
1962 BUTLER              56 BOWLING_GREEN       55
1962 WESTERN_KENTUCKY    90 DETROIT             81
1962 TEXAS_TECH          68 AIR_FORCE           66
1962 CREIGHTON           87 MEMPHIS_STATE       83
1962 OREGON_STATE        69 SEATTLE             65
1962 UTAH_STATE          78 ARIZONA_STATE       73
1962 WAKE_FOREST         96 ST._JOSEPH'S        85
1962 VILLANOVA           79 NYU                 76
1962 KENTUCKY            81 BUTLER              60
1962 OHIO_STATE          93 WESTERN_KENTUCKY    73
1962 COLORADO            67 TEXAS_TECH          60
1962 CINCINNATI          66 CREIGHTON           46
1962 OREGON_STATE        69 PEPPERDINE          67
1962 UCLA                73 UTAH_STATE          62
1962 WAKE_FOREST         79 VILLANOVA           69
1962 OHIO_STATE          74 KENTUCKY            64
1962 CINCINNATI          73 COLORADO            46
1962 UCLA                88 OREGON_STATE        69
1962 OHIO_STATE          84 WAKE_FOREST         68
1962 CINCINNATI          72 UCLA                70
1962 CINCINNATI          71 OHIO_STATE          59
1963 NYU                 93 PITTSBURGH          83
1963 WEST_VIRGINIA       77 CONNECTICUT         71
1963 ST._JOSEPH'S        82 PRINCETON           81
1963 BOWLING_GREEN       77 NOTRE_DAME          72
1963 LOYOLA-CHICAGO     111 TENNESSEE_TECH      42
1963 OKLAHOMA_CITY       70 COLORADO_STATE      67
1963 TEXAS               64 TEXAS-EL_PASO       47
1963 ARIZONA_STATE       79 UTAH_STATE          75
1963 OREGON_STATE        70 SEATTLE             67
1963 DUKE                81 NYU                 76
1963 ST._JOSEPH'S        97 WEST_VIRGINIA       88
1963 ILLINOIS            70 BOWLING_GREEN       67
1963 LOYOLA-CHICAGO      61 MISSISSIPPI_STATE   51
1963 COLORADO            78 OKLAHOMA_CITY       72
1963 CINCINNATI          73 TEXAS               68
1963 ARIZONA_STATE       93 UCLA                79
1963 OREGON_STATE        65 SAN_FRANCISCO       61
1963 DUKE                73 ST._JOSEPH'S        59
1963 LOYOLA-CHICAGO      79 ILLINOIS            64
1963 CINCINNATI          67 COLORADO            60
1963 OREGON_STATE        83 ARIZONA_STATE       65
1963 LOYOLA-CHICAGO      94 DUKE                75
1963 CINCINNATI          80 OREGON_STATE        46
1963 LOYOLA-CHICAGO      60 CINCINNATI          58
1964 VILLANOVA           77 PROVIDENCE          66
1964 CONNECTICUT         53 TEMPLE              48
1964 PRINCETON           86 VMI                 60
1964 OHIO                71 LOUISVILLE          69
1964 LOYOLA-CHICAGO     101 MURRAY_STATE        91
1964 CREIGHTON           89 OKLAHOMA_CITY       78
1964 TEXAS-EL_PASO       68 TEXAS_A&M           62
1964 SEATTLE             61 OREGON_STATE        57
1964 UTAH_STATE          92 ARIZONA_STATE       90
1964 DUKE                87 VILLANOVA           73
1964 CONNECTICUT         52 PRINCETON           50
1964 OHIO                85 KENTUCKY            69
1964 MICHIGAN            84 LOYOLA-CHICAGO      80
1964 WICHITA_STATE       84 CREIGHTON           68
1964 KANSAS_STATE        64 TEXAS-EL_PASO       60
1964 UCLA                95 SEATTLE             90
1964 SAN_FRANCISCO       64 UTAH_STATE          58
1964 DUKE               101 CONNECTICUT         54
1964 MICHIGAN            69 OHIO                57
1964 KANSAS_STATE        94 WICHITA_STATE       86
1964 UCLA                76 SAN_FRANCISCO       72
1964 DUKE                91 MICHIGAN            80
1964 UCLA                90 KANSAS_STATE        84
1964 UCLA                98 DUKE                83
1965 PRINCETON           60 PENN_STATE          58
1965 ST._JOSEPH'S        67 CONNECTICUT         61
1965 DAYTON              66 OHIO                65
1965 DEPAUL              99 EASTERN_KENTUCKY    52
1965 HOUSTON             99 NOTRE_DAME          98
1965 OKLAHOMA_CITY       70 COLORADO_STATE      68
1965 PRINCETON           66 N._CAROLINA_STATE   48
1965 PROVIDENCE          81 ST._JOSEPH'S        73
1965 MICHIGAN            98 DAYTON              71
1965 VANDERBILT          83 DEPAUL              78
1965 OKLAHOMA_STATE      75 HOUSTON             60
1965 WICHITA_STATE       86 SMU                 81
1965 SAN_FRANCISCO       91 OKLAHOMA_CITY       67
1965 UCLA               100 BRIGHAM_YOUNG       76
1965 PRINCETON          109 PROVIDENCE          69
1965 MICHIGAN            87 VANDERBILT          85
1965 WICHITA_STATE       54 OKLAHOMA_STATE      46
1965 UCLA               101 SAN_FRANCISCO       93
1965 MICHIGAN            93 PRINCETON           76
1965 UCLA               108 WICHITA_STATE       89
1965 UCLA                91 MICHIGAN            80
1966 ST._JOSEPH'S        65 PROVIDENCE          48
1966 DAVIDSON            95 RHODE_ISLAND        65
1966 DAYTON              58 MIAMI(OHIO)         51
1966 WESTERN_KENTUCKY   105 LOYOLA-CHICAGO      86
1966 TEXAS-EL_PASO       89 OKLAHOMA_CITY       74
1966 HOUSTON             82 COLORADO_STATE      76
1966 DUKE                76 ST._JOSEPH'S        74
1966 SYRACUSE            94 DAVIDSON            78
1966 KENTUCKY            86 DAYTON              79
1966 MICHIGAN            80 WESTERN_KENTUCKY    79
1966 TEXAS-EL_PASO       78 CINCINNATI          76
1966 KANSAS              76 SMU                 70
1966 OREGON_STATE        63 HOUSTON             60
1966 UTAH                83 PACIFIC             74
1966 DUKE                91 SYRACUSE            81
1966 KENTUCKY            84 MICHIGAN            77
1966 TEXAS-EL_PASO       81 KANSAS              80
1966 UTAH                70 OREGON_STATE        64
1966 KENTUCKY            83 DUKE                79
1966 TEXAS-EL_PASO       85 UTAH                78
1966 TEXAS-EL_PASO       72 KENTUCKY            65
1967 PRINCETON           68 WEST_VIRGINIA       57
1967 ST._JOHN'S          57 TEMPLE              53
1967 BOSTON_COLLEGE      48 CONNECTICUT         42
1967 DAYTON              69 WESTERN_KENTUCKY    67
1967 VIRGINIA_TECH       82 TOLEDO              76
1967 HOUSTON             59 NEW_MEXICO_STATE    58
1967 TEXAS-EL_PASO       62 SEATTLE             54
1967 NORTH_CAROLINA      78 PRINCETON           70
1967 BOSTON_COLLEGE      63 ST._JOHN'S          62
1967 DAYTON              53 TENNESSEE           52
1967 VIRGINIA_TECH       79 INDIANA             70
1967 HOUSTON             66 KANSAS              53
1967 SMU                 83 LOUISVILLE          81
1967 PACIFIC             72 TEXAS-EL_PASO       63
1967 UCLA               109 WYOMING             60
1967 NORTH_CAROLINA      96 BOSTON_COLLEGE      80
1967 DAYTON              71 VIRGINIA_TECH       66
1967 HOUSTON             83 SMU                 75
1967 UCLA                80 PACIFIC             64
1967 DAYTON              76 NORTH_CAROLINA      62
1967 UCLA                73 HOUSTON             58
1967 UCLA                79 DAYTON              64
1968 ST._BONAVENTURE    102 BOSTON_COLLEGE      93
1968 DAVIDSON            79 ST._JOHN'S          70
1968 COLUMBIA            83 LASALLE             69
1968 E._TENNESSEE_STATE  79 FLORIDA_STATE       69
1968 MARQUETTE           72 BOWLING_GREEN       71
1968 HOUSTON             94 LOYOLA-CHICAGO      76
1968 NEW_MEXICO_STATE    68 WEBER_STATE         57
1968 NORTH_CAROLINA      91 ST._BONAVENTURE     72
1968 DAVIDSON            61 COLUMBIA            59
1968 OHIO_STATE          79 E._TENNESSEE_STATE  72
1968 KENTUCKY           107 MARQUETTE           89
1968 HOUSTON             91 LOUISVILLE          75
1968 TCU                 77 KANSAS_STATE        72
1968 UCLA                58 NEW_MEXICO_STATE    49
1968 SANTA_CLARA         86 NEW_MEXICO          73
1968 NORTH_CAROLINA      70 DAVIDSON            66
1968 OHIO_STATE          82 KENTUCKY            81
1968 HOUSTON            103 TCU                 68
1968 UCLA                87 SANTA_CLARA         66
1968 NORTH_CAROLINA      80 OHIO_STATE          66
1968 UCLA               101 HOUSTON             69
1968 UCLA                78 NORTH_CAROLINA      55
1969 DUQUESNE            74 ST._JOSEPH'S        52
1969 DAVIDSON            75 VILLANOVA           61
1969 ST._JOHN'S          72 PRINCETON           63
1969 MIAMI(OHIO)         63 NOTRE_DAME          60
1969 MARQUETTE           82 MURRAY_STATE        62
1969 TEXAS_A&M           81 TRINITY             66
1969 COLORADO_STATE      52 DAYTON              50
1969 NEW_MEXICO_STATE    74 BRIGHAM_YOUNG       62
1969 WEBER_STATE         75 SEATTLE             73
1969 NORTH_CAROLINA      79 DUQUESNE            78
1969 DAVIDSON            79 ST._JOHN'S          69
1969 PURDUE              91 MIAMI(OHIO)         71
1969 MARQUETTE           81 KENTUCKY            74
1969 DRAKE               81 TEXAS_A&M           63
1969 COLORADO_STATE      64 COLORADO            56
1969 UCLA                53 NEW_MEXICO_STATE    38
1969 SANTA_CLARA         63 WEBER_STATE         59
1969 NORTH_CAROLINA      87 DAVIDSON            85
1969 PURDUE              75 MARQUETTE           73
1969 DRAKE               84 COLORADO_STATE      77
1969 UCLA                90 SANTA_CLARA         52
1969 PURDUE              92 NORTH_CAROLINA      65
1969 UCLA                85 DRAKE               82
1969 UCLA                92 PURDUE              72
1970 ST._BONAVENTURE     85 DAVIDSON            72
1970 VILLANOVA           77 TEMPLE              69
1970 NIAGARA             79 PENNSYLVANIA        69
1970 JACKSONVILLE       109 WESTERN_KENTUCKY    96
1970 NOTRE_DAME         112 OHIO                82
1970 NEW_MEXICO         101 RICE                77
1970 HOUSTON             71 DAYTON              64
1970 LONG_BEACH_STATE    92 WEBER_STATE         73
1970 UTAH_STATE          91 TEXAS-EL_PASO       81
1970 ST._BONAVENTURE     80 N._CAROLINA_STATE   68
1970 VILLANOVA           98 NIAGARA             73
1970 JACKSONVILLE       104 IOWA               103
1970 KENTUCKY           109 NOTRE_DAME          99
1970 NEW_MEXICO          70 KANSAS_STATE        66
1970 DRAKE               92 HOUSTON             87
1970 UCLA                88 LONG_BEACH_STATE    65
1970 UTAH_STATE          69 SANTA_CLARA         68
1970 ST._BONAVENTURE     97 VILLANOVA           74
1970 JACKSONVILLE       106 KENTUCKY           100
1970 NEW_MEXICO          87 DRAKE               78
1970 UCLA               101 UTAH_STATE          79
1970 JACKSONVILLE        91 ST._BONAVENTURE     83
1970 UCLA                93 NEW_MEXICO          77
1970 UCLA                80 JACKSONVILLE        69
1971 VILLANOVA           93 ST._JOSEPH'S        75
1971 FORDHAM            105 FURMAN              74
1971 PENNSYLVANIA        70 DUQUESNE            65
1971 WESTERN_KENTUCKY    74 JACKSONVILLE        72
1971 MARQUETTE           62 MIAMI(OHIO)         47
1971 HOUSTON             72 NEW_MEXICO_STATE    69
1971 NOTRE_DAME         102 TCU                 94
1971 BRIGHAM_YOUNG       91 UTAH_STATE          82
1971 LONG_BEACH_STATE    77 WEBER_STATE         66
1971 VILLANOVA           85 FORDHAM             75
1971 PENNSYLVANIA        79 SOUTH_CAROLINA      64
1971 WESTEN_KENTUCKY    107 KENTUCKY            83
1971 OHIO_STATE          60 MARQUETTE           59
1971 KANSAS              78 HOUSTON             77
1971 DRAKE               79 NOTRE_DAME          72
1971 UCLA                91 BRIGHAM_YOUNG       73
1971 LONG_BEACH_STATE    78 PACIFIC             65
1971 VILLANOVA           90 PENNSYLVANIA        47
1971 WESTERN_KENTUCKY    81 OHIO_STATE          78
1971 KANSAS              73 DRAKE               71
1971 UCLA                57 LONG_BEACH_STATE    55
1971 VILLANOVA           92 WESTERN_KENTUCKY    89
1971 UCLA                68 KANSAS              60
1971 UCLA                68 VILLANOVA           62
1972 FLORIDA_STATE       83 EASTERN_KENTUCKY    81
1972 MARQUETTE           73 OHIO                49
1972 SOUTH_CAROLINA      53 TEMPLE              51
1972 PENNSYLVANIA        76 PROVIDENCE          60
1972 VILLANOVA           85 EAST_CAROLINA       70
1972 SW_LOUISIANA       112 MARSHALL           101
1972 TEXAS               85 HOUSTON             74
1972 WEBER_STATE         91 HAWAII              64
1972 LONG_BEACH_STATE    95 BRIGHAM_YOUNG       90
1972 FLORIDA_STATE       70 MINNESOTA           56
1972 KENTUCKY            85 MARQUETTE           69
1972 NORTH_CAROLINA      92 SOUTH_CAROLINA      69
1972 PENNSYLVANIA        78 VILLANOVA           67
1972 LOUISVILLE          88 SW_LOUISIANA        84
1972 KANSAS_STATE        66 TEXAS               55
1972 UCLA                90 WEBER_STATE         58
1972 LONG_BEACH_STATE    75 SAN_FRANCISCO       55
1972 FLORIDA_STATE       73 KENTUCKY            54
